"CO001","CO002","CO003","CO004","CO005","CO006","CO007","CO008","CO009","CO010","CO011","CO012","CO013","CO014","CO015","CO016","CO017","CO018","CO019","CO020","CO021","CO022","CO023","CO024","CO025","CO026","CO027","CO028","CO029","CO030","CO031","CO032","CO033","CO034","CO035","CO036","CO037","CO038","CO039","CO040","CO041","CO042","CO043","CO044","CO045","CO046","CO047","CO048","CO049","CO050","CO051","CO052","CO053","ENTHA","TEMPE","Points:0","Points:1","Points:2"
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.8689e-141,-1.1141e-121,1.7039e-134,-1.4303e-97,5.8954e-115,4.3877e-137,9.7464e-134,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,7.3281e-134,3.1493e-136,2.1158e-133,-1.3050e-96,3.8350e-01,1.9763e-160,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00053512,0.00053691,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.8080e-140,-1.1141e-121,1.6498e-133,-1.4303e-97,5.8954e-115,4.2339e-136,9.4438e-133,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,7.0949e-133,3.0479e-135,2.0483e-132,-1.3050e-96,3.8350e-01,1.9244e-159,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0006689,0.00053691,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.1398e-134,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,6.6688e-128,5.6385e-119,6.2085e-121,-1.4303e-97,5.8954e-115,1.5321e-123,3.5850e-120,7.1753e-76,-1.5195e-97,2.1171e-119,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8758e-120,-4.9787e-96,2.6681e-120,1.1410e-122,7.6944e-120,-1.3050e-96,3.8350e-01,7.7449e-147,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.002408,0.0012081,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.3287e-134,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,7.9302e-128,6.7207e-119,7.4002e-121,-1.4303e-97,5.8954e-115,1.8182e-123,4.2775e-120,7.1753e-76,-1.5195e-97,2.5133e-119,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8758e-120,-4.9787e-96,3.1799e-120,1.3591e-122,9.1695e-120,-1.3050e-96,3.8350e-01,9.3018e-147,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.002408,0.00053691,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2161e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.0241e-130,-2.4869e-122,9.5062e-124,-1.4303e-97,5.8954e-115,2.3591e-126,5.4823e-123,7.1753e-76,-1.5195e-97,3.2576e-122,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,4.0857e-123,1.7483e-125,1.1784e-122,-1.3050e-96,3.8350e-01,1.1743e-149,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0020067,0.00053691,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.4952e-139,-1.1141e-121,1.3638e-132,-1.4303e-97,5.8954e-115,3.5014e-135,7.8052e-132,7.1753e-76,-1.5195e-97,-8.7931e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,5.8648e-132,2.5197e-134,1.6932e-131,-1.3050e-96,3.8350e-01,1.5891e-158,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00080268,0.0012081,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.6496e-139,-1.1141e-121,1.5067e-132,-1.4303e-97,5.8954e-115,3.8579e-135,8.6288e-132,7.1753e-76,-1.5195e-97,-8.7930e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.4793e-132,2.7828e-134,1.8704e-131,-1.3050e-96,3.8350e-01,1.7641e-158,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00080268,0.00080537,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,2.3202e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,7.3062e-129,6.0689e-120,6.7901e-122,-1.4303e-97,5.8954e-115,1.6812e-124,3.9179e-121,7.1753e-76,-1.5195e-97,2.3223e-120,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,2.9182e-121,1.2484e-123,8.4165e-121,-1.3050e-96,3.8350e-01,8.4219e-148,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0022742,0.0012081,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,2.5257e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,8.6747e-129,7.2413e-120,8.0807e-122,-1.4303e-97,5.8954e-115,1.9921e-124,4.6673e-121,7.1753e-76,-1.5195e-97,2.7527e-120,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,3.4726e-121,1.4848e-123,1.0014e-120,-1.3050e-96,3.8350e-01,1.0098e-147,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0022742,0.00053691,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.5491e-139,-1.1141e-121,1.4137e-132,-1.4303e-97,5.8954e-115,3.6257e-135,8.0927e-132,7.1753e-76,-1.5195e-97,-8.7930e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.0793e-132,2.6115e-134,1.7551e-131,-1.3050e-96,3.8350e-01,1.6503e-158,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00080268,0.0010738,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.5804e-138,-1.1141e-121,1.4461e-131,-1.4303e-97,5.8954e-115,3.6902e-134,8.2875e-131,7.1753e-76,-1.5195e-97,-8.7885e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.2180e-131,2.6695e-133,1.7949e-130,-1.3050e-96,3.8350e-01,1.7027e-157,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00093645,0.00080537,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2206e-134,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,7.2092e-128,6.1026e-119,6.7197e-121,-1.4303e-97,5.8954e-115,1.6545e-123,3.8823e-120,7.1753e-76,-1.5195e-97,2.2866e-119,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8758e-120,-4.9787e-96,2.8876e-120,1.2345e-122,8.3271e-120,-1.3050e-96,3.8350e-01,8.4156e-147,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.002408,0.0009396,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2137e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,8.6526e-131,-3.8433e-122,8.0137e-124,-1.4303e-97,5.8954e-115,1.9972e-126,4.6171e-123,7.1753e-76,-1.5195e-97,2.7570e-122,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,3.4445e-123,1.4747e-125,9.9361e-123,-1.3050e-96,3.8350e-01,9.8266e-150,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0020067,0.0012081,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2005e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.0068e-132,-1.1056e-121,9.2927e-126,-1.4303e-97,5.8954e-115,2.3312e-128,5.3460e-125,7.1753e-76,-1.5195e-97,3.2074e-124,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,3.9947e-125,1.7116e-127,1.1525e-124,-1.3050e-96,3.8350e-01,1.1266e-151,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0017391,0.0012081,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2005e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.1209e-132,-1.1046e-121,1.0363e-125,-1.4303e-97,5.8954e-115,2.5920e-128,5.9656e-125,7.1753e-76,-1.5195e-97,3.5679e-124,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,4.4544e-125,1.9079e-127,1.2851e-124,-1.3050e-96,3.8350e-01,1.2628e-151,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0017391,0.00080537,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.1514e-134,-1.1140e-121,1.0591e-127,-1.4303e-97,5.8954e-115,2.6744e-130,6.0837e-127,7.1753e-76,-1.5195e-97,2.8080e-126,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,4.5532e-127,1.9524e-129,1.3139e-126,-1.3050e-96,3.8350e-01,1.2694e-153,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0014716,0.0012081,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.2783e-134,-1.1140e-121,1.1777e-127,-1.4303e-97,5.8954e-115,2.9654e-130,6.7697e-127,7.1753e-76,-1.5195e-97,3.2100e-126,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,5.0629e-127,2.1702e-129,1.4609e-126,-1.3050e-96,3.8350e-01,1.4188e-153,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0014716,0.00080537,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.2944e-136,-1.1141e-121,1.1866e-129,-1.4303e-97,5.8954e-115,3.0164e-132,6.8063e-129,7.1753e-76,-1.5195e-97,-8.3779e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,5.1021e-129,2.1895e-131,1.4726e-128,-1.3050e-96,3.8350e-01,1.4063e-155,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.001204,0.0012081,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.4332e-136,-1.1141e-121,1.3159e-129,-1.4303e-97,5.8954e-115,3.3355e-132,7.5526e-129,7.1753e-76,-1.5195e-97,-8.3339e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,5.6576e-129,2.4270e-131,1.6328e-128,-1.3050e-96,3.8350e-01,1.5672e-155,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.001204,0.00080537,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2157e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,9.9698e-131,-2.7176e-122,9.2524e-124,-1.4303e-97,5.8954e-115,2.2974e-126,5.3353e-123,7.1753e-76,-1.5195e-97,3.1722e-122,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,3.9766e-123,1.7018e-125,1.1470e-122,-1.3050e-96,3.8350e-01,1.1419e-149,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0020067,0.00067114,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2973e-134,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,7.7206e-128,6.5411e-119,7.2024e-121,-1.4303e-97,5.8954e-115,1.7706e-123,4.1627e-120,7.1753e-76,-1.5195e-97,2.4473e-119,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8758e-120,-4.9787e-96,3.0950e-120,1.3229e-122,8.9247e-120,-1.3050e-96,3.8350e-01,9.0448e-147,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.002408,0.00067114,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.4310e-138,-1.1141e-121,1.3074e-131,-1.4303e-97,5.8954e-115,3.3455e-134,7.4880e-131,7.1753e-76,-1.5195e-97,-8.7889e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,5.6220e-131,2.4145e-133,1.6230e-130,-1.3050e-96,3.8350e-01,1.5320e-157,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00093645,0.0012081,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.1801e-134,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,6.9387e-128,5.8704e-119,6.4639e-121,-1.4303e-97,5.8954e-115,1.5932e-123,3.7336e-120,7.1753e-76,-1.5195e-97,2.2017e-119,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8758e-120,-4.9787e-96,2.7778e-120,1.1877e-122,8.0105e-120,-1.3050e-96,3.8350e-01,8.0806e-147,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.002408,0.0010738,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.5081e-137,-1.1141e-121,1.3823e-130,-1.4303e-97,5.8954e-115,3.5155e-133,7.9277e-130,7.1753e-76,-1.5195e-97,-8.7451e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,5.9433e-130,2.5506e-132,1.7154e-129,-1.3050e-96,3.8350e-01,1.6369e-156,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0010702,0.00080537,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,2.4912e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,8.4455e-129,7.0452e-120,7.8649e-122,-1.4303e-97,5.8954e-115,1.9399e-124,4.5421e-121,7.1753e-76,-1.5195e-97,2.6805e-120,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,3.3799e-121,1.4453e-123,9.7471e-121,-1.3050e-96,3.8350e-01,9.8195e-148,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0022742,0.00067114,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.4829e-138,-1.1141e-121,1.3555e-131,-1.4303e-97,5.8954e-115,3.4650e-134,7.7657e-131,7.1753e-76,-1.5195e-97,-8.7888e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,5.8290e-131,2.5030e-133,1.6826e-130,-1.3050e-96,3.8350e-01,1.5914e-157,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00093645,0.0010738,0
